Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol Type,Packet Length,Time of Day,User Authentication Status,Number of Packets in the Session,Attack Type,Bytes Transferred,DNS Query Count,HTTP Request Count,SSL Handshake Count,Network Traffic Anomaly Score,Geographic Location,Session Duration,Average Packet Rate,Average Bit Rate,Average Response Time,Operating System,Device Type,Time Since Last Access,VPN Connection Status,Malware Signature Match
68.96.29.164,175.144.20.130,23975,23788,TCP,850,5:56:17,Unauthenticated,33,Malware,517639,2,37,3,0.7616317092737549,India,2393,19,4730,33,Linux,PC,59149,Connected,0
103.107.24.243,96.204.200.135,62157,23716,UDP,62,14:25:07,Authenticated,44,Phishing,54779,6,44,1,0.7488228381479894,China,3367,80,8222,50,MacOS,Router,24770,Disconnected,1
15.200.3.180,36.174.128.141,62653,14494,TCP,673,10:15:24,Authenticated,65,Insider Threat,143087,3,15,3,0.6434167188906378,USA,697,17,4497,2,Linux,PC,2669,Connected,0
155.163.70.239,93.70.170.11,15900,1554,UDP,1319,21:16:03,Unauthenticated,174,Insider Threat,792374,1,7,4,0.4550108387675985,Germany,3191,23,600,2,Linux,PC,19909,Disconnected,0
253.225.30.181,204.43.5.148,25187,50816,TCP,716,2:53:02,Authenticated,22,Malware,708723,2,38,0,0.694103729114431,USA,1879,87,4794,83,Other,Router,81050,Connected,0
144.18.100.146,164.71.23.76,1655,24759,UDP,1259,19:30:25,Authenticated,166,DDoS,734999,5,21,0,0.1569008132445553,China,3507,50,8658,66,MacOS,Server,83473,Connected,0
48.77.195.13,220.32.80.40,45404,38175,UDP,696,0:27:20,Unauthenticated,188,Malware,829600,6,10,4,0.5639456871711391,USA,540,2,8951,19,Linux,PC,84175,Disconnected,1
96.136.108.77,194.141.135.156,1452,61799,UDP,1026,9:34:00,Unauthenticated,67,Malware,645302,0,22,0,0.7418452916816173,India,913,3,3445,20,Windows,Router,12786,Connected,0
68.162.237.202,239.221.187.205,60776,26592,TCP,921,14:40:32,Unauthenticated,2,DDoS,371291,0,3,1,0.28318341033757066,China,408,54,1660,3,Other,Router,85977,Connected,0
93.204.27.4,9.187.6.234,27720,34346,TCP,420,2:00:18,Unauthenticated,197,Malware,277991,9,26,4,0.3293688553804788,Germany,1532,77,6603,22,Other,Server,58067,Connected,1
205.172.230.162,159.180.84.58,6621,31133,TCP,1146,0:48:58,Unauthenticated,153,DDoS,162566,0,46,3,0.5901560132943013,China,1686,94,7016,53,MacOS,Mobile,8452,Disconnected,1
66.169.176.155,179.151.157.14,5528,41165,UDP,853,4:00:14,Authenticated,162,Phishing,21512,2,5,3,0.8842408848938041,China,2356,1,4729,15,Windows,Mobile,27217,Disconnected,1
130.114.63.239,105.152.240.80,39163,60956,TCP,811,8:41:10,Authenticated,125,None,260879,9,1,0,0.8210431449121722,Brazil,3210,66,132,25,Linux,IoT,57133,Connected,1
232.201.28.135,216.243.76.48,26215,52620,TCP,891,4:45:28,Unauthenticated,176,Malware,563495,1,5,3,0.3948818697064893,Germany,149,60,1828,25,MacOS,PC,9612,Connected,1
1.149.177.118,25.138.247.207,53805,14861,TCP,918,21:25:23,Authenticated,71,Insider Threat,108393,6,12,3,0.1318815673416821,India,996,17,5207,7,Windows,Mobile,13144,Disconnected,1
126.181.198.156,226.147.69.51,36145,11734,UDP,1437,10:30:34,Authenticated,65,Insider Threat,899323,8,45,0,0.3056493653726232,India,819,95,3202,93,MacOS,IoT,68388,Connected,0
16.75.153.86,24.56.246.61,58788,36259,TCP,1158,2:54:08,Authenticated,105,Malware,583784,7,41,2,0.4606569354660571,Brazil,852,28,7427,39,Linux,PC,85111,Disconnected,0
28.59.150.239,80.73.141.27,19676,16950,UDP,487,0:20:20,Unauthenticated,80,None,401100,8,11,4,0.5302903408088404,Brazil,1855,41,1497,60,Other,Mobile,34087,Connected,1
218.225.12.127,116.32.170.87,57841,29201,UDP,296,6:20:08,Authenticated,57,Insider Threat,965617,2,44,3,0.765761109050688,USA,1516,15,8356,90,MacOS,IoT,70252,Connected,0
164.16.255.156,70.97.141.140,30753,43356,TCP,544,7:50:19,Authenticated,14,Insider Threat,200982,8,31,2,0.9369690715327683,China,3547,55,8201,71,Other,Mobile,42594,Disconnected,1
37.32.16.87,200.182.82.17,44614,46895,UDP,1438,7:07:41,Unauthenticated,139,Malware,541488,4,32,0,0.16232888665333778,Brazil,2441,29,365,60,MacOS,Mobile,44200,Connected,0
214.196.158.145,139.123.31.73,8457,58967,UDP,1315,19:53:45,Authenticated,27,Malware,447101,6,47,2,0.7863817285839176,China,1433,46,6053,76,Linux,IoT,69983,Disconnected,1
106.112.66.127,34.58.26.176,4733,14415,UDP,374,19:35:15,Unauthenticated,171,Phishing,50039,8,10,2,0.5358396024464963,USA,679,14,9461,76,Windows,IoT,76070,Disconnected,1
163.104.193.181,67.75.8.233,38166,65470,UDP,488,5:42:20,Authenticated,5,Phishing,144076,5,15,1,0.9016491451718828,China,1179,83,6939,32,Linux,Router,41555,Connected,0
57.153.235.185,55.72.113.130,9702,34389,UDP,473,9:19:10,Unauthenticated,38,None,986857,9,31,0,0.8024531123944039,China,1870,40,8541,31,MacOS,PC,37297,Disconnected,1
103.166.133.11,186.106.81.183,60417,6879,TCP,347,17:37:51,Authenticated,83,None,307570,9,46,4,0.32866671545257287,Brazil,3386,30,2841,28,MacOS,Router,20359,Connected,0
164.242.200.238,166.7.141.172,10489,21038,UDP,1178,14:24:31,Authenticated,149,DDoS,133161,0,26,0,0.32139178327779083,China,91,16,1462,53,Other,PC,72582,Disconnected,0
31.109.240.125,187.12.98.240,10488,37697,UDP,493,4:08:20,Unauthenticated,79,None,107266,1,38,3,0.42161283413294504,Brazil,655,81,2860,56,Linux,Router,59341,Connected,1
180.58.142.57,83.139.159.213,65219,50844,TCP,1132,23:54:18,Unauthenticated,167,Phishing,808158,6,17,4,0.7568804079727642,USA,2024,24,1391,19,Linux,Router,48184,Disconnected,0
73.126.46.135,209.36.118.170,11964,26135,UDP,940,12:48:18,Authenticated,38,None,377326,4,5,2,0.4366852947632074,Brazil,30,20,4515,81,Other,Server,80818,Connected,1
251.222.203.210,234.78.21.5,53153,64492,UDP,1275,8:59:16,Authenticated,164,Insider Threat,207088,6,14,3,0.46548800662455014,India,517,88,3517,69,Other,PC,51507,Disconnected,0
181.236.61.238,220.251.101.58,8784,59262,UDP,639,16:38:19,Authenticated,196,Insider Threat,79286,8,35,2,0.13706939342204327,China,196,23,7770,44,MacOS,Mobile,74629,Connected,1
95.151.103.26,198.115.54.163,32751,9042,TCP,350,1:18:44,Unauthenticated,195,Phishing,440127,7,27,3,0.9407862444703143,USA,64,72,7767,62,MacOS,Router,73165,Disconnected,1
105.97.15.125,181.233.207.202,18812,17305,UDP,1353,21:40:34,Unauthenticated,77,Malware,858453,9,20,0,0.5268156279785261,USA,3543,26,2470,15,Windows,Mobile,65422,Disconnected,0
191.40.108.12,95.212.5.152,59091,61956,UDP,1170,20:12:50,Authenticated,80,Malware,565865,2,15,4,0.6214377078246182,USA,726,53,7047,63,Windows,Router,46509,Connected,1
222.93.203.156,221.252.150.181,3617,64309,UDP,900,18:11:43,Unauthenticated,59,DDoS,257929,5,23,0,0.6083787872363113,Brazil,1646,31,465,46,Windows,Server,71038,Connected,1
221.20.157.29,126.100.200.13,62644,12591,TCP,1040,7:02:45,Unauthenticated,126,DDoS,256274,0,15,1,0.19711629864255964,Germany,2356,46,2333,33,Windows,PC,388,Connected,1
106.233.201.243,157.106.183.172,2789,48194,UDP,1069,7:40:43,Authenticated,16,None,618051,0,32,2,0.7716726710773827,Germany,583,78,7400,47,Other,Mobile,21724,Disconnected,1
236.83.66.64,132.23.8.148,32043,1053,TCP,1065,8:29:48,Unauthenticated,174,DDoS,506860,6,17,0,0.78481749116586,Brazil,2954,31,689,44,Linux,Router,28538,Connected,0
215.201.42.136,175.69.182.201,7696,53575,UDP,793,23:14:48,Unauthenticated,5,Phishing,318093,0,29,0,0.06935619953206806,Brazil,1705,59,2877,89,Linux,PC,50188,Connected,0
149.9.38.224,110.123.47.232,37478,65523,UDP,1323,3:50:37,Unauthenticated,146,Malware,520386,2,13,0,0.7115921389509163,Germany,3145,87,6098,70,Windows,PC,6646,Connected,1
34.160.211.177,56.142.26.224,57642,58943,UDP,988,23:26:19,Unauthenticated,69,Malware,383180,8,21,0,0.5960173004390639,Germany,1880,34,6245,15,Other,Mobile,15930,Disconnected,0
88.85.81.229,181.133.60.186,6629,6746,TCP,685,2:07:54,Authenticated,82,None,125568,4,21,3,0.2608285113026044,USA,277,18,3359,15,Linux,Server,25100,Connected,0
130.179.36.15,66.208.65.191,14888,56443,TCP,1272,6:38:47,Authenticated,158,None,731536,3,28,0,0.040110875792988665,Germany,3536,56,4825,90,Windows,Server,68077,Connected,1
2.61.50.57,204.40.182.159,6350,10953,UDP,1275,2:43:02,Unauthenticated,51,None,676259,7,32,4,0.12940646604979844,Germany,3593,58,8912,62,Other,Mobile,6156,Disconnected,0
240.84.85.73,19.78.145.9,23838,57352,UDP,176,23:11:45,Unauthenticated,91,Phishing,985350,5,0,2,0.2648905429833035,Germany,3546,14,2570,62,Windows,Server,83187,Connected,1
115.147.168.14,216.23.242.179,34277,29566,TCP,1397,18:57:20,Authenticated,174,Phishing,213648,7,13,2,0.6894617696510316,USA,3212,85,6975,71,Other,Router,14012,Connected,0
217.43.241.124,11.27.119.213,33400,20772,TCP,378,23:56:10,Authenticated,167,DDoS,725189,4,46,1,0.2018450257874681,India,508,65,3259,43,Other,PC,62071,Connected,0
115.161.215.215,248.29.128.49,7381,21589,UDP,669,23:22:16,Authenticated,6,DDoS,5713,5,17,1,0.21110297462312066,Brazil,3131,37,148,1,Other,Server,73398,Connected,0
226.233.98.102,159.248.1.248,19698,20959,UDP,655,14:05:09,Authenticated,163,Malware,301397,9,15,3,0.2702181921902148,Germany,1184,63,4040,24,Other,Server,63834,Connected,1
153.25.110.165,183.153.105.185,58470,63548,UDP,849,21:09:19,Authenticated,140,DDoS,551607,9,35,2,0.2039040738219986,Germany,3239,12,3454,17,Other,Mobile,37621,Connected,0
144.80.182.49,1.8.47.232,62143,65151,UDP,1021,0:38:32,Unauthenticated,140,Insider Threat,11841,0,20,1,0.782276115698268,China,2303,59,1805,94,MacOS,PC,54252,Disconnected,0
103.56.86.126,25.2.193.102,65318,16108,UDP,874,7:58:58,Authenticated,32,None,516457,4,47,4,0.6803190882493315,Germany,1113,30,4566,78,MacOS,Mobile,47950,Connected,1
244.46.215.27,237.57.127.222,24109,11301,TCP,1083,5:29:00,Authenticated,160,DDoS,268237,8,31,1,0.9626217193631655,Germany,1071,23,8653,48,MacOS,Mobile,18471,Connected,0
137.224.114.166,132.89.248.21,4443,12491,UDP,395,17:21:35,Unauthenticated,62,DDoS,811819,2,46,1,0.7444278754936566,Brazil,1902,57,5039,4,Other,IoT,6484,Connected,0
6.165.75.205,7.98.81.184,5626,50457,TCP,1199,7:45:13,Unauthenticated,143,Malware,12958,8,40,0,0.5060235911570736,Germany,1525,23,3285,86,Other,PC,66445,Connected,1
38.9.117.21,200.231.199.118,31351,23786,TCP,1071,13:27:06,Unauthenticated,41,Malware,943012,7,30,3,0.7590189177311822,Germany,2209,93,644,55,MacOS,PC,82417,Connected,0
116.61.12.102,120.116.207.177,3480,34050,TCP,769,0:25:44,Unauthenticated,67,Insider Threat,686508,9,46,1,0.2636799429973232,Germany,76,34,807,51,Linux,Mobile,19092,Disconnected,0
83.174.78.169,50.76.143.87,13923,38187,UDP,1109,7:27:07,Authenticated,69,Malware,284072,3,33,3,0.8935650599997446,USA,186,11,5077,17,Linux,IoT,30717,Connected,1
199.176.120.20,164.73.210.91,43636,54100,TCP,745,2:07:15,Authenticated,71,None,700905,0,36,2,0.6072865032691653,Germany,2232,13,9413,7,Windows,Mobile,78134,Disconnected,0
48.22.222.7,71.22.73.76,56819,46365,UDP,626,21:19:07,Authenticated,116,None,917512,9,43,1,0.8351484062726366,China,1211,65,2475,77,Linux,PC,65649,Connected,1
189.110.214.63,120.184.39.214,15443,48798,TCP,284,2:08:19,Unauthenticated,27,DDoS,222350,3,35,0,0.5469220807412679,Brazil,2821,76,6620,77,Other,PC,8709,Disconnected,1
149.163.204.1,67.56.86.151,54430,58418,TCP,816,3:13:39,Authenticated,24,None,64332,3,31,0,0.8777072939301325,USA,1092,27,3038,74,Windows,IoT,42970,Disconnected,0
0.177.34.8,58.157.15.168,41705,55953,UDP,146,0:53:05,Unauthenticated,66,DDoS,73728,6,41,4,0.9795050466702382,China,3453,8,8506,80,Linux,Server,67473,Connected,1
35.65.111.208,251.224.140.139,34156,57624,UDP,340,4:09:27,Unauthenticated,135,Phishing,496587,2,15,0,0.0274581181338307,China,1446,25,2715,63,MacOS,Mobile,71995,Connected,0
117.139.68.29,8.238.167.178,24063,50592,UDP,96,4:10:00,Unauthenticated,134,None,689567,0,32,3,0.3097131274760764,India,3084,55,3582,34,Windows,Mobile,34442,Disconnected,0
163.219.239.145,187.130.15.41,26225,7422,TCP,865,0:27:54,Unauthenticated,184,None,557189,8,1,0,0.7856138645672972,Germany,1093,66,163,18,Other,IoT,17637,Connected,0
214.65.89.122,209.161.199.40,1545,41620,UDP,781,14:21:59,Unauthenticated,13,Phishing,530323,2,13,3,0.4820371231748284,Brazil,1366,37,5718,55,Windows,PC,81000,Connected,1
65.250.145.215,99.182.90.63,53756,65197,UDP,72,2:57:46,Unauthenticated,21,DDoS,364064,8,46,0,0.8527325393733556,India,3221,30,8449,46,Other,IoT,76471,Disconnected,0
183.79.164.124,62.195.13.192,63802,54839,UDP,192,1:35:46,Unauthenticated,33,Insider Threat,791394,8,27,0,0.7349674123219149,China,3,31,5652,85,Linux,IoT,32205,Connected,1
160.20.173.229,39.221.192.38,5095,57821,TCP,732,13:39:08,Unauthenticated,61,DDoS,543408,8,44,1,0.4394828048597017,Brazil,1450,98,4944,36,Linux,Router,9756,Connected,0
131.46.81.158,168.33.3.151,13290,47856,UDP,298,7:08:35,Authenticated,7,None,869304,0,4,1,0.090749156725627,India,1466,38,2287,11,MacOS,Server,13012,Connected,1
51.230.46.143,130.12.51.162,30294,27984,TCP,64,15:03:02,Authenticated,122,DDoS,183960,7,4,1,0.5075874226254757,Germany,3265,53,4552,6,Other,PC,32789,Disconnected,0
55.109.177.103,137.92.215.129,15056,7724,TCP,818,19:58:44,Authenticated,192,DDoS,310624,8,15,2,0.7446066325154075,USA,2796,38,1421,80,MacOS,IoT,67663,Disconnected,0
156.120.186.234,248.77.41.160,49115,64508,UDP,457,12:50:39,Authenticated,183,Malware,500045,4,4,0,0.8785488543340235,Germany,3111,26,8064,22,MacOS,IoT,54668,Disconnected,0
93.66.204.251,7.139.60.159,52448,29013,UDP,242,0:32:45,Authenticated,5,DDoS,219154,1,11,0,0.9500545409477532,Germany,3515,30,1210,5,Windows,IoT,18224,Connected,1
66.217.164.24,40.215.89.158,3448,42684,TCP,726,7:31:43,Authenticated,33,None,344984,3,10,0,0.8463509911603039,Germany,120,9,515,9,Linux,IoT,17656,Disconnected,1
25.242.158.30,115.197.91.35,29257,27371,UDP,489,20:03:32,Unauthenticated,40,Phishing,523124,2,41,2,0.8295847081784139,India,1785,78,6443,64,Linux,Router,56930,Disconnected,1
123.5.191.2,168.45.1.108,28447,32005,TCP,1227,13:15:59,Authenticated,65,None,897389,5,46,2,0.5027234039354742,China,193,55,7382,3,MacOS,Server,53713,Connected,1
227.49.205.120,230.83.79.102,19166,25518,UDP,42,5:17:12,Authenticated,137,Malware,473426,5,7,0,0.3636444805206336,Brazil,1796,64,3922,20,Other,Server,63457,Connected,0
50.3.231.79,118.52.206.107,11661,33416,UDP,534,2:25:33,Unauthenticated,135,Phishing,968862,0,28,0,0.052798622183255484,USA,2434,77,2529,47,Windows,PC,60325,Disconnected,0
242.46.231.217,51.129.83.193,20508,27965,UDP,1428,23:29:39,Authenticated,101,DDoS,285428,8,35,3,0.8069473202755252,Germany,3293,91,6669,11,MacOS,Router,65169,Connected,0
19.54.154.34,176.115.33.4,47695,17036,UDP,463,14:28:30,Authenticated,10,DDoS,718197,0,35,1,0.8154834320660593,Brazil,3021,70,6536,96,Windows,PC,79706,Connected,1
127.111.165.135,200.92.245.122,22084,37669,UDP,964,1:11:20,Authenticated,162,None,733943,7,7,3,0.41101368668096905,Brazil,1544,56,1778,83,Other,PC,41380,Connected,0
26.165.139.47,205.76.35.250,60740,20685,UDP,720,7:43:05,Unauthenticated,50,None,504766,4,34,3,0.11280375002395049,India,2110,26,2883,14,Linux,IoT,28452,Disconnected,1
51.111.164.59,153.26.29.47,3828,58690,TCP,534,22:16:34,Unauthenticated,160,Phishing,911598,5,32,2,0.7367800565725543,China,1017,21,8662,30,Windows,Mobile,59808,Disconnected,1
166.104.98.137,44.208.196.156,64565,17770,TCP,1483,17:19:13,Authenticated,144,Malware,882543,7,38,3,0.8884238458880817,Germany,2996,12,5163,50,Windows,Mobile,69196,Connected,1
46.220.178.26,0.247.34.25,35679,39023,UDP,79,21:07:19,Unauthenticated,116,Phishing,745052,7,8,1,0.2302881625737655,Brazil,1940,79,7350,62,Windows,Server,68048,Disconnected,0
84.84.148.177,202.90.101.191,19058,1868,UDP,198,18:31:16,Unauthenticated,29,Phishing,139882,7,32,1,0.746016617808335,Germany,2326,87,9742,93,MacOS,Router,28749,Disconnected,1
149.152.197.39,254.141.249.187,12309,3457,TCP,1475,12:20:07,Authenticated,6,Malware,737500,3,34,0,0.6513254007791613,USA,1179,68,329,66,Windows,Mobile,83882,Connected,0
165.173.157.231,240.156.125.94,58891,45706,TCP,734,22:57:23,Authenticated,12,Phishing,944313,0,32,2,0.5472175123708701,China,2666,48,7377,65,Linux,IoT,39585,Disconnected,1
64.15.108.85,83.202.54.111,36377,2948,UDP,352,16:15:32,Authenticated,130,Phishing,892292,0,49,2,0.5131931689680528,India,854,71,7029,95,Windows,Server,70795,Disconnected,0
172.74.94.79,254.55.78.251,63890,49147,TCP,1480,19:16:24,Authenticated,36,Malware,986337,6,10,4,0.5519392269906471,India,2888,61,4487,79,MacOS,Mobile,60440,Disconnected,1
31.106.94.59,96.66.70.55,48190,61367,TCP,1378,14:22:01,Unauthenticated,190,Malware,239514,9,11,3,0.9631920256067975,USA,1105,53,5504,20,MacOS,Mobile,53488,Connected,1
219.131.177.75,133.17.37.76,29324,34956,UDP,1304,4:39:03,Unauthenticated,116,Insider Threat,499935,0,41,1,0.23477980194072479,China,1202,11,6885,68,Windows,IoT,73972,Disconnected,0
234.63.126.188,47.26.43.254,52157,56792,UDP,940,9:13:20,Unauthenticated,31,Phishing,117389,0,8,4,0.513565072707681,Brazil,1059,1,6970,75,Linux,IoT,68259,Disconnected,0
74.51.237.86,110.233.94.216,16179,65052,UDP,886,22:05:29,Authenticated,147,Malware,261758,3,12,2,0.06087985053779288,Brazil,196,44,532,62,Windows,PC,73916,Disconnected,0
208.53.31.4,31.221.192.245,42588,26506,TCP,1333,0:51:59,Unauthenticated,169,Malware,614603,2,26,4,0.11993093874984617,India,2518,28,2986,21,Linux,Mobile,40552,Disconnected,0
136.84.233.191,9.198.170.17,33421,43441,UDP,702,6:47:04,Authenticated,79,Malware,279716,0,49,0,0.5877949442980739,USA,1178,32,7489,18,Linux,Mobile,70089,Disconnected,0
28.187.95.129,6.110.25.210,8994,31033,TCP,713,1:01:23,Unauthenticated,92,DDoS,377398,6,35,1,0.8474944980135188,China,3241,67,9791,3,Other,Router,16726,Disconnected,1
52.231.234.154,245.132.86.247,23817,32818,UDP,1438,5:22:29,Unauthenticated,115,DDoS,682926,3,42,1,0.5890752271517713,India,661,28,148,39,MacOS,IoT,71600,Connected,1
110.5.166.90,208.157.250.215,29255,4683,TCP,163,10:31:21,Authenticated,115,Phishing,337615,8,48,3,0.4954967866082922,Germany,1361,19,3254,56,Other,Router,73964,Connected,0
120.183.82.8,100.53.22.76,5088,41481,TCP,588,22:30:31,Unauthenticated,27,DDoS,288386,3,14,0,0.9907309946420034,Germany,3598,49,3541,60,Linux,IoT,12410,Disconnected,0
8.146.29.155,11.241.57.160,47773,16977,TCP,257,8:13:20,Unauthenticated,136,Phishing,921323,1,23,1,0.8673025906954952,India,2024,30,1588,77,Other,Mobile,19988,Disconnected,1
203.46.138.60,229.197.181.82,63103,49274,TCP,276,1:10:42,Authenticated,167,None,966403,1,24,0,0.6650084962155456,Brazil,1762,25,1178,49,Other,IoT,67791,Disconnected,1
47.93.221.248,244.96.53.54,60130,31459,UDP,1089,18:53:33,Unauthenticated,198,DDoS,514454,0,0,0,0.4556252404498795,USA,1283,78,8167,49,Windows,IoT,69753,Disconnected,1
60.240.54.187,181.167.71.75,46834,54873,UDP,511,8:44:06,Unauthenticated,138,None,825602,9,34,2,0.24331463590157643,USA,3112,70,2524,6,Other,Mobile,21683,Disconnected,1
98.102.214.246,164.162.22.22,48888,45328,TCP,925,13:10:45,Authenticated,56,DDoS,678756,9,28,2,0.9298452928865697,China,57,76,1247,64,MacOS,IoT,65492,Disconnected,1
67.109.20.213,198.144.100.237,7938,26382,TCP,800,20:02:01,Unauthenticated,121,Phishing,953245,4,34,1,0.7975800478058005,China,1015,11,9086,25,Linux,Router,76001,Connected,0
140.147.218.106,17.136.156.171,60649,34420,TCP,1122,9:06:39,Authenticated,131,Malware,256153,5,18,3,0.9140107883856683,Germany,1756,50,4052,20,Other,PC,36243,Connected,0
212.157.47.104,96.196.210.57,13593,4664,UDP,1423,10:40:01,Unauthenticated,57,DDoS,164132,8,26,3,0.05797420154417621,Germany,3333,1,9929,36,Other,Router,59900,Disconnected,1
6.231.35.41,20.250.113.13,53845,32058,TCP,1474,3:55:31,Authenticated,35,Malware,165586,8,37,3,0.33493591135387035,USA,2357,57,7348,49,Linux,IoT,65442,Disconnected,1
96.86.36.218,128.157.66.50,6945,30462,TCP,453,11:36:43,Unauthenticated,53,None,197245,3,2,4,0.4612675135813089,China,1116,34,3560,95,MacOS,Router,68716,Disconnected,1
35.106.41.245,34.48.176.175,6761,23948,UDP,725,2:06:38,Unauthenticated,192,DDoS,135273,4,46,3,0.6588926679734208,Germany,2108,29,1096,91,Linux,Mobile,28680,Connected,1
234.137.31.29,150.128.117.129,19834,37939,TCP,1321,8:38:02,Authenticated,180,None,230895,8,36,0,0.32122902707104495,China,2703,80,9930,28,Windows,Mobile,70280,Connected,0
222.100.158.137,224.193.165.205,16648,20084,UDP,1242,21:12:40,Authenticated,35,Malware,936604,0,37,2,0.7044297848215395,Brazil,3037,11,8748,99,Windows,Server,27490,Connected,0
175.108.111.112,8.26.155.130,32725,40758,UDP,991,0:02:11,Authenticated,10,Malware,288198,2,34,3,0.803941201473117,USA,1106,62,2888,84,MacOS,Server,73096,Connected,1
183.243.241.177,204.141.28.162,37440,64771,UDP,923,16:21:55,Unauthenticated,95,Malware,67250,1,19,4,0.80417356326306,Brazil,2793,70,2462,47,Windows,Router,82019,Disconnected,1
113.210.72.121,187.71.82.17,14152,9948,TCP,351,18:53:01,Unauthenticated,143,DDoS,857805,6,25,1,0.30296218024887633,Brazil,2874,57,7821,12,Windows,Server,25380,Disconnected,0
55.70.100.29,49.208.11.193,21833,17938,UDP,683,16:41:42,Unauthenticated,79,Insider Threat,745181,4,20,0,0.0667379365136681,USA,3053,40,9719,31,Other,Mobile,43784,Disconnected,1
33.174.88.35,29.207.127.70,13809,12379,UDP,503,12:24:51,Authenticated,86,Insider Threat,744118,1,14,4,0.5595638316605513,India,263,22,3546,90,Linux,Server,73686,Disconnected,0
137.205.64.182,75.22.25.55,10296,31866,UDP,333,10:47:55,Unauthenticated,125,DDoS,324878,7,42,1,0.7696530536330556,USA,3469,10,6230,18,MacOS,Mobile,3652,Connected,1
19.180.158.115,197.164.5.179,26437,2093,TCP,525,11:04:23,Unauthenticated,1,DDoS,648342,4,37,0,0.34406815315087425,Brazil,94,49,3326,22,Linux,Mobile,79372,Connected,0
